ACCNUM,ObjectId,INVTYPE,INVAGE,INJURY,VEHTYPE,MANOEUVER,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOUR,TIME,VISIBILITY,LIGHT,collision_lat,collision_long
1182961,6927,Driver,55 to 59,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,1,0,0,0,21,2128,Clear,Dark,-79.2331,43.7605
1182961,6926,Other,unknown,None,Other,Parked,0,0,1,0,0,0,0,0,0,1,0,0,0,21,2128,Clear,Dark,-79.2331,43.7605
1183429,6959,Driver,15 to 19,None,"Automobile, Station Wagon",Turning Left,0,0,1,0,0,0,0,1,0,1,0,0,0,19,1920,Clear,Daylight,-79.1462,43.7989
1183429,6960,Passenger,5 to 9,Minimal,Other,NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,19,1920,Clear,Daylight,-79.1462,43.7989
1183429,6961,Driver,40 to 44,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,0,0,0,19,1920,Clear,Daylight,-79.1462,43.7989
1184180,6962,Passenger,45 to 49,Minor,NULL,NULL,0,1,1,0,0,0,0,1,0,0,0,0,0,21,2115,Clear,Dark,-79.3407,43.6627
1184180,6963,Driver,45 to 49,None,"Automobile, Station Wagon",Parked,0,1,1,0,0,0,0,1,0,0,0,0,0,21,2115,Clear,Dark,-79.3407,43.6627
1184180,6965,Passenger,15 to 19,Major,NULL,NULL,0,1,1,0,0,0,0,1,0,0,0,0,0,21,2115,Clear,Dark,-79.3407,43.6627
1184180,6966,Moped Driver,15 to 19,None,Moped,NULL,0,1,1,0,0,0,0,1,0,0,0,0,0,21,2115,Clear,Dark,-79.3407,43.6627
1184650,6983,Driver,30 to 34,Minor,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1835,Clear,Daylight,-79.3647,43.7135
1184650,6984,Driver,35 to 39,Minor,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1835,Clear,Daylight,-79.3647,43.7135
1184650,6986,Driver,50 to 54,Major,Other,Stopped,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1835,Clear,Daylight,-79.3647,43.7135
1184650,6987,Driver,20 to 24,None,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1835,Clear,Daylight,-79.3647,43.7135
1184650,6989,Driver,20 to 24,Minimal,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1835,Clear,Daylight,-79.3647,43.7135
1185601,6599,Motorcycle Driver,55 to 59,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,0,1,0,0,0,13,1338,Rain,Daylight,-79.3622,43.6629
1185601,6679,Other,unknown,None,Other,Parked,0,0,1,1,0,0,0,0,0,1,0,0,0,13,1338,Rain,Daylight,-79.3622,43.6629
1185601,6683,Driver,unknown,None,"Automobile, Station Wagon",Going Ahead,0,0,1,1,0,0,0,0,0,1,0,0,0,13,1338,Rain,Daylight,-79.3622,43.6629
1186269,6173,Driver,55 to 59,None,"Automobile, Station Wagon",Turning Right,0,1,1,0,0,0,0,0,0,1,0,0,0,13,1340,Clear,Daylight,-79.5451,43.6974
1186269,6174,Cyclist,15 to 19,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,0,0,1,0,0,0,13,1340,Clear,Daylight,-79.5451,43.6974
1188309,6164,Driver,50 to 54,None,Taxi,Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,2,200,Clear,Dark,-79.4076,43.6564
1188309,6165,Pedestrian,60 to 64,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,2,200,Clear,Dark,-79.4076,43.6564
1193206,6718,Driver,45 to 49,Minimal,Other,Parked,0,0,1,0,0,0,0,1,1,1,0,0,0,17,1715,Clear,Daylight,-79.2204,43.81
1193206,6719,Passenger,25 to 29,Major,Other,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,17,1715,Clear,Daylight,-79.2204,43.81
1193206,6720,Driver,20 to 24,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,0,0,17,1715,Clear,Daylight,-79.2204,43.81
1194057,6503,Driver,20 to 24,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,1,1,0,0,0,2,220,Clear,Daylight,-79.41,43.758
1194057,6504,Driver,unknown,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,1,1,0,0,0,2,220,Clear,Daylight,-79.41,43.758
1194376,6732,Cyclist,45 to 49,Major,Bicycle,Going Ahead,0,1,0,0,0,0,0,0,0,0,0,0,0,9,940,Clear,Daylight,-79.3619,43.7626
1195361,6737,Motorcycle Passenger,25 to 29,Minimal,Other,NULL,0,0,1,1,0,0,0,1,0,0,0,0,0,21,2052,Clear,Dark,-79.4366,43.6629
1195361,6738,Motorcycle Driver,35 to 39,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,1,0,0,0,0,0,21,2052,Clear,Dark,-79.4366,43.6629
1195361,6740,Driver,40 to 44,None,"Automobile, Station Wagon",Turning Left,0,0,1,1,0,0,0,1,0,0,0,0,0,21,2052,Clear,Dark,-79.4366,43.6629
1195510,6742,Driver,40 to 44,None,Municipal Transit Bus (TTC),Going Ahead,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,Rain,Dark,-79.3997,43.6574
1195510,6743,Pedestrian,55 to 59,Major,Other,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,Rain,Dark,-79.3997,43.6574
1196331,6763,Driver,40 to 44,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,1,0,0,0,1,0,0,0,11,1128,Clear,Daylight,-79.302,43.6887
1196331,6765,Driver,45 to 49,Major,Municipal Transit Bus (TTC),Turning Right,0,0,1,0,0,1,0,0,0,1,0,0,0,11,1128,Clear,Daylight,-79.302,43.6887
1196563,6455,Driver,unknown,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,1,0,0,0,22,2230,Clear,Dark,-79.3026,43.8018
1196563,6456,Pedestrian,45 to 49,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,22,2230,Clear,Dark,-79.3026,43.8018
1197199,6768,Motorcycle Driver,40 to 44,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,0,0,0,0,0,16,1550,Clear,Daylight,-79.3025,43.7247
1197199,6769,Driver,60 to 64,None,"Automobile, Station Wagon",Turning Left,0,0,1,1,0,0,0,0,0,0,0,0,0,16,1550,Clear,Daylight,-79.3025,43.7247
1198637,6440,Driver,40 to 44,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,22,2158,Rain,Dark,-79.2773,43.8057
1198637,6441,Pedestrian,50 to 54,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,22,2158,Rain,Dark,-79.2773,43.8057
1199022,6442,Driver,55 to 59,Minimal,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,6,625,Clear,Dark,-79.5156,43.7491
1199022,6443,Pedestrian,55 to 59,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,6,625,Clear,Dark,-79.5156,43.7491
1199237,6465,Driver,60 to 64,None,"Automobile, Station Wagon",Turning Left,0,1,1,0,0,0,0,0,0,0,0,0,0,22,2245,Clear,Dark,-79.2796,43.6803
1199237,6466,Cyclist,55 to 59,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,22,2245,Clear,Dark,-79.2796,43.6803
1201760,6232,Motorcycle Driver,20 to 24,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,0,0,0,0,0,23,2303,Clear,Dark,-79.5378,43.772
1201760,6243,Driver,20 to 24,Minor,"Automobile, Station Wagon",Turning Left,0,0,1,1,0,0,0,0,0,0,0,0,0,23,2303,Clear,Dark,-79.5378,43.772
1203098,6809,Driver,85 to 89,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,14,1410,Clear,Daylight,-79.4988,43.6174
1203098,6810,Pedestrian,65 to 69,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,14,1410,Clear,Daylight,-79.4988,43.6174
1204889,6631,Driver,20 to 24,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,18,1812,Rain,Dark,-79.3005,43.744
1204889,6632,Pedestrian,80 to 84,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,18,1812,Rain,Dark,-79.3005,43.744
1207710,6835,Motorcycle Driver,45 to 49,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,0,0,0,0,0,12,1225,Clear,Daylight,-79.2169,43.7387
1207710,6836,Driver,20 to 24,None,"Automobile, Station Wagon",Turning Left,0,0,1,1,0,0,0,0,0,0,0,0,0,12,1225,Clear,Daylight,-79.2169,43.7387
1210705,6635,Driver,40 to 44,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.6075,43.7386
1210705,6636,Passenger,5 to 9,Minor,Other,NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.6075,43.7386
1210705,6637,Passenger,10 to 14,Major,Other,NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.6075,43.7386
1210705,6638,Passenger,65 to 69,Minor,Other,NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.6075,43.7386
1210705,6639,Driver,35 to 39,Minor,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.6075,43.7386
1212205,6656,Driver,60 to 64,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,15,1512,Clear,Daylight,-79.3144,43.8162
1212205,6657,Pedestrian,15 to 19,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,15,1512,Clear,Daylight,-79.3144,43.8162
1212390,6654,Driver,40 to 44,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,0,0,0,0,8,821,Clear,Daylight,-79.3149,43.8218
1212390,6655,Pedestrian,60 to 64,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,8,821,Clear,Daylight,-79.3149,43.8218
1214196,6250,Driver,40 to 44,Minor,Other,Stopped,0,0,1,0,0,0,0,0,0,0,0,1,0,3,319,Clear,Dark,-79.4327,43.6324
1214196,6235,Driver,45 to 49,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,0,0,1,0,3,319,Clear,Dark,-79.4327,43.6324
1214196,6240,Driver,55 to 59,Minor,Other,Stopped,0,0,1,0,0,0,0,0,0,0,0,1,0,3,319,Clear,Dark,-79.4327,43.6324
1216368,6013,Driver,45 to 49,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,15,1540,Clear,Daylight,-79.3169,43.7618
1216368,6015,Pedestrian,45 to 49,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,15,1540,Clear,Daylight,-79.3169,43.7618
1216987,6299,Passenger,15 to 19,None,Other,NULL,1,0,1,0,0,0,0,1,0,1,0,0,0,8,828,Clear,Daylight,-79.5623,43.6273
1216987,6300,Driver,45 to 49,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,1,0,1,0,0,0,8,828,Clear,Daylight,-79.5623,43.6273
1110888,4233,Driver,unknown,None,"Automobile, Station Wagon",Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,8,835,Clear,Daylight,-79.3829,43.6465
1110888,4234,Cyclist,40 to 44,Major,Bicycle,Slowing or Stopping,0,1,1,0,0,0,0,0,0,0,0,0,0,8,835,Clear,Daylight,-79.3829,43.6465
1117940,4770,Pedestrian,20 to 24,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,14,1440,Clear,Daylight,-79.492,43.6148
1117940,4769,Driver,20 to 24,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,14,1440,Clear,Daylight,-79.492,43.6148
1118326,4737,Motorcycle Driver,50 to 54,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,0,0,0,0,0,15,1542,Clear,Daylight,-79.3973,43.6485
1118326,4739,Driver,50 to 54,None,"Automobile, Station Wagon",Reversing,0,0,1,1,0,0,0,0,0,0,0,0,0,15,1542,Clear,Daylight,-79.3973,43.6485
1118576,4250,Driver,50 to 54,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1433,Clear,Daylight,-79.4847,43.6913
1118576,4145,Driver,40 to 44,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1433,Clear,Daylight,-79.4847,43.6913
1118994,4410,Pedestrian,75 to 79,Major,Other,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,15,1455,Clear,Daylight,-79.3965,43.6982
1118994,4411,Cyclist,30 to 34,Minimal,Bicycle,Going Ahead,1,1,0,0,0,0,0,0,0,0,0,0,0,15,1455,Clear,Daylight,-79.3965,43.6982
1120462,4768,Driver,60 to 64,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,0,0,0,0,6,559,Clear,Daylight,-79.4299,43.7377
1122151,4446,Driver,40 to 44,None,"Automobile, Station Wagon",Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1024,Clear,Daylight,-79.3931,43.6584
1122151,4447,Driver,65 to 69,None,"Automobile, Station Wagon",Parked,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1024,Clear,Daylight,-79.3931,43.6584
1122151,4448,Cyclist,30 to 34,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1024,Clear,Daylight,-79.3931,43.6584
1122738,4892,Driver,55 to 59,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,13,1310,Clear,Daylight,-79.5071,43.7154
1122738,4893,Pedestrian,70 to 74,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,13,1310,Clear,Daylight,-79.5071,43.7154
1123824,4925,Driver,45 to 49,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,9,856,Clear,Daylight,-79.3424,43.6576
1123824,4926,Pedestrian,20 to 24,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,9,856,Clear,Daylight,-79.3424,43.6576
1124459,4922,Driver,45 to 49,None,"Automobile, Station Wagon",Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,Clear,Dark,-79.3546,43.7926
1124459,4923,Cyclist,25 to 29,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,Clear,Dark,-79.3546,43.7926
1124992,4421,Driver,55 to 59,None,"Automobile, Station Wagon",Turning Left,0,0,1,1,0,0,0,0,0,1,0,0,0,18,1826,Clear,Daylight,-79.4752,43.6367
1124992,4420,Motorcycle Driver,50 to 54,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,0,1,0,0,0,18,1826,Clear,Daylight,-79.4752,43.6367
1125395,5229,Truck Driver,50 to 54,None,Truck - Open,Going Ahead,0,0,1,0,1,0,0,0,0,0,0,0,0,8,833,Clear,Daylight,-79.4815,43.7244
1125395,5232,Driver,85 to 89,Major,"Automobile, Station Wagon",Turning Left,0,0,1,0,1,0,0,0,0,0,0,0,0,8,833,Clear,Daylight,-79.4815,43.7244
1125395,5242,Other,unknown,None,Other,NULL,0,0,1,0,1,0,0,0,0,0,0,0,0,8,833,Clear,Daylight,-79.4815,43.7244
1126214,5783,Driver,40 to 44,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,22,2220,Clear,Dark,-79.3837,43.663
1126214,5785,Driver,20 to 24,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,22,2220,Clear,Dark,-79.3837,43.663
1126214,5786,Pedestrian,30 to 34,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,22,2220,Clear,Dark,-79.3837,43.663
1126613,4432,Motorcycle Driver,40 to 44,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,0,1,0,0,0,18,1806,Clear,Daylight,-79.1798,43.7698
1126613,4433,Driver,30 to 34,None,"Automobile, Station Wagon",Going Ahead,0,0,1,1,0,0,0,0,0,1,0,0,0,18,1806,Clear,Daylight,-79.1798,43.7698
1126950,5797,Driver,50 to 54,None,Passenger Van,Turning Left,0,0,1,1,0,0,0,0,0,1,0,0,0,13,1340,Clear,Daylight,-79.1919,43.8023
1126950,5798,Motorcycle Driver,30 to 34,Major,Motorcycle,Overtaking,0,0,1,1,0,0,0,0,0,1,0,0,0,13,1340,Clear,Daylight,-79.1919,43.8023
1127732,4438,Motorcycle Driver,60 to 64,Major,Motorcycle,Turning Left,0,0,1,1,0,0,0,0,0,1,1,0,0,18,1800,Clear,Daylight,-79.1707,43.8083
1127732,4440,Driver,25 to 29,Minimal,"Automobile, Station Wagon",Going Ahead,0,0,1,1,0,0,0,0,0,1,1,0,0,18,1800,Clear,Daylight,-79.1707,43.8083
1128218,5821,Driver,80 to 84,None,"Automobile, Station Wagon",Turning Right,1,0,1,0,0,0,0,0,0,1,0,0,0,10,1039,Clear,Daylight,-79.5454,43.6022
1128218,5822,Wheelchair,70 to 74,Major,Other,Disabled,1,0,1,0,0,0,0,0,0,1,0,0,0,10,1039,Clear,Daylight,-79.5454,43.6022
1129154,5848,Driver,55 to 59,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,9,935,Clear,Daylight,-79.4118,43.793
1129154,5851,Pedestrian,85 to 89,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,9,935,Clear,Daylight,-79.4118,43.793
1130393,5935,Passenger,35 to 39,Fatal,Other,NULL,0,0,1,0,0,0,0,1,0,0,0,0,0,7,656,Rain,Dawn,-79.281,43.7657
1130393,5937,Driver,25 to 29,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,0,0,0,0,7,656,Rain,Dawn,-79.281,43.7657
1131025,5942,Driver,15 to 19,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,1,1,0,1,0,2,220,Clear,Dark,-79.3879,43.6505
1131025,5944,Driver,35 to 39,None,"Automobile, Station Wagon",Stopped,1,0,1,0,0,0,0,0,1,1,0,1,0,2,220,Clear,Dark,-79.3879,43.6505
1131025,5945,Pedestrian,45 to 49,Major,Other,NULL,1,0,1,0,0,0,0,0,1,1,0,1,0,2,220,Clear,Dark,-79.3879,43.6505
1131662,5781,Driver,65 to 69,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,13,1320,Clear,Daylight,-79.4488,43.6399
1131662,5782,Pedestrian,40 to 44,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,13,1320,Clear,Daylight,-79.4488,43.6399
1132715,5988,Driver,20 to 24,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,20,2015,Rain,Dark,-79.3871,43.6643
1132715,5989,Pedestrian,35 to 39,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,20,2015,Rain,Dark,-79.3871,43.6643
1133515,5839,Driver,25 to 29,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,0,0,3,348,Clear,Dark,-79.3971,43.7261
1133515,5840,Passenger,20 to 24,Minimal,Other,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,3,348,Clear,Dark,-79.3971,43.7261
1133515,5842,Driver,20 to 24,None,Other,Stopped,0,0,1,0,0,0,0,1,1,1,0,0,0,3,348,Clear,Dark,-79.3971,43.7261
1133583,5115,Passenger,35 to 39,Major,Other,NULL,0,0,1,0,0,0,0,1,0,1,1,0,0,14,1400,Rain,Daylight,-79.3862,43.65
1133583,5036,Driver,55 to 59,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,1,0,0,14,1400,Rain,Daylight,-79.3862,43.65
1133583,5226,Driver,35 to 39,None,Taxi,Going Ahead,0,0,1,0,0,0,0,1,0,1,1,0,0,14,1400,Rain,Daylight,-79.3862,43.65
1133598,5219,Pedestrian,30 to 34,None,Other,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,7,707,Rain,"Dawn, artificial",-79.519,43.6004
1133598,5217,Pedestrian,5 to 9,None,Other,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,7,707,Rain,"Dawn, artificial",-79.519,43.6004
1133598,5234,Pedestrian,5 to 9,Major,Other,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,7,707,Rain,"Dawn, artificial",-79.519,43.6004
1133598,5246,Driver,35 to 39,None,Municipal Transit Bus (TTC),Going Ahead,1,0,0,0,0,1,0,0,0,0,0,0,0,7,707,Rain,"Dawn, artificial",-79.519,43.6004
1134719,5931,Driver,35 to 39,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,8,815,Rain,Daylight,-79.5689,43.7189
1134719,5932,Pedestrian,75 to 79,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,8,815,Rain,Daylight,-79.5689,43.7189
1135255,5617,Driver,25 to 29,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,10,1035,Clear,Daylight,-79.3843,43.6435
1135255,5618,Pedestrian,25 to 29,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,10,1035,Clear,Daylight,-79.3843,43.6435
1136056,5973,Truck Driver,70 to 74,None,Truck - Open,Slowing or Stopping,0,0,1,0,1,0,0,0,1,1,0,0,0,18,1819,Clear,Dark,-79.5252,43.6792
1136056,5974,Driver,35 to 39,Major,"Automobile, Station Wagon",Slowing or Stopping,0,0,1,0,1,0,0,0,1,1,0,0,0,18,1819,Clear,Dark,-79.5252,43.6792
1136056,5975,Driver,30 to 34,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,1,0,0,0,1,1,0,0,0,18,1819,Clear,Dark,-79.5252,43.6792
1137628,5249,Driver,65 to 69,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1100,Clear,Daylight,-79.4039,43.6471
1137628,5254,Pedestrian,45 to 49,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1100,Clear,Daylight,-79.4039,43.6471
1139232,5487,Passenger,25 to 29,None,Other,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,0,10,Clear,Dark,-79.6013,43.7304
1139232,5578,Driver,25 to 29,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,1,0,0,0,0,0,0,10,Clear,Dark,-79.6013,43.7304
1098951,4090,Pedestrian,30 to 34,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,23,2302,Clear,Dark,-79.2587,43.7896
1100162,4041,Passenger,20 to 24,Major,Other,Other,0,0,1,0,0,0,0,1,0,0,0,0,0,2,215,Clear,Dark,-79.4599,43.6741
1100162,4042,Passenger,20 to 24,Major,Other,Other,0,0,1,0,0,0,0,1,0,0,0,0,0,2,215,Clear,Dark,-79.4599,43.6741
1100162,4043,Driver,20 to 24,Minimal,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,1,0,0,0,0,0,2,215,Clear,Dark,-79.4599,43.6741
1100162,4044,Passenger,30 to 34,None,Other,Turning Left,0,0,1,0,0,0,0,1,0,0,0,0,0,2,215,Clear,Dark,-79.4599,43.6741
1100162,4046,Passenger,20 to 24,Major,Other,Other,0,0,1,0,0,0,0,1,0,0,0,0,0,2,215,Clear,Dark,-79.4599,43.6741
1106578,4527,Driver,45 to 49,Major,"Automobile, Station Wagon",Turning Left,0,0,1,0,0,0,0,1,0,0,0,0,0,11,1100,Clear,Daylight,-79.4938,43.6969
1106578,4528,Passenger,50 to 54,Major,Other,NULL,0,0,1,0,0,0,0,1,0,0,0,0,0,11,1100,Clear,Daylight,-79.4938,43.6969
1106578,4530,Driver,55 to 59,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,0,0,0,0,11,1100,Clear,Daylight,-79.4938,43.6969
1107709,4551,Driver,35 to 39,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,17,1729,Clear,Daylight,-79.4394,43.6918
1107709,4552,Pedestrian,35 to 39,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,17,1729,Clear,Daylight,-79.4394,43.6918
1107752,4197,Passenger,60 to 64,Major,"Automobile, Station Wagon",NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,16,1646,Clear,Daylight,-79.4451,43.7181
1107752,4198,Driver,65 to 69,Minimal,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,1,0,1,0,0,0,16,1646,Clear,Daylight,-79.4451,43.7181
1107752,4196,Driver,30 to 34,Minimal,"Automobile, Station Wagon",Slowing or Stopping,0,0,1,0,0,0,0,1,0,1,0,0,0,16,1646,Clear,Daylight,-79.4451,43.7181
1109154,4242,Driver,45 to 49,Major,"Automobile, Station Wagon",Slowing or Stopping,0,0,1,0,0,0,0,1,0,1,0,0,0,9,852,Clear,Daylight,-79.4379,43.7033
1109154,4243,Driver,40 to 44,Minimal,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,1,0,1,0,0,0,9,852,Clear,Daylight,-79.4379,43.7033
1109154,4244,Passenger,15 to 19,Minimal,Other,NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,9,852,Clear,Daylight,-79.4379,43.7033
1109154,4245,Driver,65 to 69,None,"Automobile, Station Wagon",Unknown,0,0,1,0,0,0,0,1,0,1,0,0,0,9,852,Clear,Daylight,-79.4379,43.7033
1109447,4546,Truck Driver,50 to 54,None,Truck - Open,Going Ahead,1,0,0,0,1,0,0,0,0,0,0,0,0,7,722,Clear,Daylight,-79.3956,43.6422
1109447,4547,Pedestrian,30 to 34,Major,Other,NULL,1,0,0,0,1,0,0,0,0,0,0,0,0,7,722,Clear,Daylight,-79.3956,43.6422
1109990,16074,Driver,25 to 29,Major,"Automobile, Station Wagon",Reversing,0,0,1,0,0,0,0,0,0,0,0,0,1,21,2107,Clear,Dark,-79.5167,43.658
1109990,16075,Driver,50 to 54,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,0,0,0,1,21,2107,Clear,Dark,-79.5167,43.658
1110013,4358,Driver,40 to 44,Major,"Automobile, Station Wagon",Turning Left,0,0,1,0,0,0,0,0,0,1,0,0,0,22,2213,Clear,Dark,-79.5631,43.6744
1110013,4367,Driver,20 to 24,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,1,0,0,0,22,2213,Clear,Dark,-79.5631,43.6744
1110181,4591,Passenger,30 to 34,None,Other,NULL,0,1,1,0,0,0,0,1,0,1,0,0,0,18,1844,Clear,Daylight,-79.3664,43.6606
